index,name,description,content,URL
256,연수구 1인 방송 인큐베이션 센터 운영,웹·모바일 중심의 새로운 미디어 시대 도래에 따라 1인 방송 제작자를 교육 양성하고 체계적으로 지원하여 일자리 창출 도모,"1인 방송콘텐츠 제작자 양성 및 MCN 실무교육 운영(1·2기 각 30명), 1인 방송 제작자 일자리 창출 성공지원 프로그램 운영(특강, 멘토링 등) 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
257,"월드프렌즈(World Friends Korea, WFK) 해외봉사단 - 청년 중기봉사단","봉사활동 및 파견국 이해를 통한 대학생 역량 강화 및 글로벌 인재 양성, 현지 수요 중심의 봉사활동 진행","* 출국 시 지원- 출입국 준비비- 항공료- 예방 접종비- 비자 발급비- 위탁수하물비 등* 활동 시 지원- 현지정착비 ( 1개월 생활비의 50퍼센트 )- 주거비 ( 팀별 공동주거 ) - 생활비 - 현지어심화학습비- 봉사활동경비 등* 귀국 시 지원- 항공료- 위탁수하물비 등* 기타지원- 긴급이후송서비스- 상해,근재,여행자 보험 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
258,청년드림 마포캠프,기업 공채 및 해외 취업에 대한 다양한 정보 및 맞춤형 메토링 제공으로 청년층의 취업 의욕을 높이고 취업역량을 강화하여 청년실업의 돌파구 마련,1. 기업 공채 대비 소그룹 직무 멘토링 및  이력서 컨설팅2. 해외취업설명회 및 글로벌 인재양성 아카데미 운영,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
259,청년 실무형 지역인재 양성사업,노동시장 초기 진출 청년 및 청년실업자에게 공공부문에서의 실무경험 제공 및 일자리 창출,"임금 : 일(8,590원*7시간), 부대비 : 일 5,000원, 청년수당 : 일 3,000원 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
260,사회적경제기업 청년지원사업,취업 준비 중인 청년들에게 관내 사회적기업 인턴경험 제공,인건비 90퍼센트지원(1인당 월 180만원 한도) * 10개월,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
261,청년 응원기업 상생사업,"지역 카페를 거점으로 청년공간을 확보하고 지역 기업과 청년들을 네트워킹, 참여청년에게 카페공간사용료 지원","카페 모바일이용권 지급
- 개인(1인) 6만원, 팀(2~6인) 10만원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
262,남구 일자리 정보센터 운영,효율적인 일자리 취업과 창업을 유도하고 구직자의 취업률 향상과 구인업체의 인력난해소,"맞춤형 취,창업 상담 및 정보 제공",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
263,우량기업 인턴십 프로그램,우량기업 대상 인턴십(직무체험) 프로그램 운영,도내 청년들이 경험해 보기 어려운 수도권 우량기업을 대상으로 한 인턴십 프로그램 운영,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
264,우수스타트업 일자리 지원,도내 청년 일자리 문제해결 및 창업초기 기업 인력난 해소를 위한 도비 지원,"업체별 최대 3인, 1인당 月 100만 원, 6개월 간 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
265,희망드림취업지원센터 운영,"직무상담 직무멘토링,자소서클리닉,면접유형별 모의면접,취업꿀팁 취업상담 및 특강,이력서 사진 촬영 서비스,스터디룸,회의실 무료제공 정책-청년들이 하고 싶은 것을 함께 만들어 가고,함께 공감하고 소통하는 청년 커뮤니티를 형성할 수 있는 센터 운영 사업","관내 구직자 및 청년들의 취업활동 공간을 지원하고 청년 교류의 장을 마련하는 일자리 플랫폼 (공간대여, 취업역량교육, 취업상담, 취업특강, 정보제공, 도서대출)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
266,취업준비 마스터 과정 운영,관내 대학교 및 고등학교를 방문하여 졸업예정자를 대상으로 면접특강 및 모의면접 등을 통해 취업 역량강화,"면접특강, 화상 모의 면접을 통한 취업지원 서비스 제공",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
267,청년예술인 발굴 지원,청년 예술인들을 발굴 기존문화예술계 한 단계 진입을 할 수 있는 기초복지를 제공,"예술활동증명이 되지 않는 청년예술가에게 전시, 출판, 공연 등 디딤돌 공개 발표 예술 활동 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
268,일자리 공감페이(Pay) 지원사업,대기업과 중소기업간 임금격차해소 지원 및 중소기업 인센티브 지원으로 청년 근로자의 중소기업 정규직 취업 유도 및 열악한 근무환경 개선,"- 청년근로자 : 월 50만원*12개월 최대 600만원 지원- 중소기업 : 1~2명 채용시 200만원, 추가 1명당 100만원씩 지원(최대 1,000만원)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
269,청년 일자리카페 운영,취업준비 청년들에게 취업서비스 및 취업정보제공,"진로 고민, 일자리탐색, 직무탐색, 이력서 및 자소서 클리닉, 면접 클리닉, NCS 자소서 및 면접 준비, 일대일 면담, 월 1회 멘토링 특강(취업 관련 전문가 초청 강연)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
270,채용박람회,구직자에게 구인정보제공 및 현장 면접을 통한 취업률 제고와 더불어 사업체에 필요한 인재를 연결함으로써 구인난 해소의 장 마련,현장 면접 및 구인정보제공-채용 정보 제공-취업 상담 및 알선-이력서 작성 및 면접 클리닉,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
271,일자리종합센터 취업지원 프로그램,"구인, 구직자 매칭 프로그램 운영으로 고용률 향상 노력","구인구직 상담 및 취업 알선, 취업 지원 프로그램 운영",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
272,ICT 석박사 인재의 핵심 기술관련 R 역량 강화,R 역량 강화 지원을 통한 핵심 기술 분야 고급 인재 양성,"(지원내용) 대학(원) 교육 및 연구소 연구에 필요한 인건비,연구비,연구활동비 등 지원-(전달체계) 전담기관(정보통신기획평가원),주관기관(국내대학) 간 협업",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
273,청년다락 운영,"갈수록 악화되는 청년들에게 취업에 필요한 교육비,최소한의 활동비를 지원-청년들이 희망하고 하고 싶은 직업 선택의 기회 제공",청년다락 회의실 사전에약제 실시 및 공유주방 등 운영-청년다락 프로그램 운영,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
274,충북인재 지역안착 프로젝트,전문 교육과정을 이수한 청년 대상 도내 우수기업에 채용연계 및 지역안착 유도,"1. 인건비 지원(1인 월 200만원, 기업부담 10퍼센트 포함)2. 안착지원금 지원(1인 월 최대 20만원)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
275,민간취업연계 뉴딜일자리 발굴확대,미취업자들에게 전문적인 일 경험 제공과 직무교육 및 취·창업 지원을 통해 안정적 민간일자리로 연계 도모,"- 서울시, 자치구, 시 민간공모, 공공특화분야 뉴딜일자리 사업 추진(3,300명)- 민간기업 맞춤형 뉴딜일자리 사업 추진(1,300명)- 참여자 취창업 지원을 위한 교육 전문기관 선정·운영- 엄격한 평가를 통한 사업관리 내실화",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
276,학사학위 취득지원,고졸 및 전문대졸 취업자들에게 학사학위 취득기회제공을 통한 직업안정성 증진과 인력난 해소,학기당 계약학과 등록금의 80퍼센트 지원 : 경상북도,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
277,청년희망캐스팅,"저소득 청년층 취창업준비 교육 및 심리상담, 급여 제공","청년자활급여, 직무교육비 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
278,청년 gogo온라인 취업멘토링,모의화상면접 및 취업 멘토링 지원,"취업 전문가들의 멘토링과 모의화상면접을 통해 취업역량 고취- 취업 등 진로설계를 고민하는 후배(멘티)에게 사회경험과 지식이 풍부한 선배(멘토)의 상담, 조언 등 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
279,산업계 주도 청년 맞춤형 훈련,산업별 협·단체(산업별인적자원개발위원회 등)가 청년층(청년 구직자·재직자 등)을 주요 대상으로 산업계·기업이 필요로 하는 훈련을 제공하는 제도,"- (훈련대상) 청년 구직자, 청년 재직자 등- (훈련내용) 전자, 전기, 기계, 정보 등 해당 산업계에서 필요로 하고 산업계·기업의 수요를 직접 반영한 과정 운영- (지원내용) 사업주에 대한 훈련비 지원, 공동훈련센터에 대한 시설·장비비 등 지원- (전달체계) 산업별 협·단체 및 공동훈련센터",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
280,대학일자리센터 지원,청년 취·창업 지원공간 일원화 및 원스톱 서비스 구축을 통한 지역대학의 지원역량 강화,"취·창업지원인프라 구축, 진로지도, 취업지원서비스 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
281,(경상남도) 대학일자리센터 운영,진로지도 강화 및 취업알선 등 취·창업 종합서비스 제공,"진로지도 프로그램운영, 취.창업 컨설팅 및 정보 제공 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
282,경기도 해운물류 인력양성 지원,도내 해운물류업계 인재 양성을 지원함으로써 도 청년의 취업률 제고에 기여,"해운ㆍ물류 이론 교육 112시간(주 2회), 현장 교육 28시간(주 1회)구직활동지원금 지원식비 및 교통비 지원교육비 전액 무료수료증 발급(출석률 80퍼센트 이상)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
283,청년과 기업의 희망브리지 사업,지역 청년에게 지역 소재 우수기업 소개,"기업 현장탐방, 채용설명회 등 기업소개활동 프로그램 제공",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
284,스마트시티 혁신인재육성,"대학원 내 스마트시티 학과 및 관련 트랙을 설치하여 교육, 연구 활동 및 전문 교육 제공을 통한 우수 전문 인력 양성","* 경제적 지원- 참여 대학원생 장학금지원- 국내외 학술대회 참가비 및 여비지원- 국내외 연수비 지원*교육 지원 사항1. 교육과정 : 스마트 시티 분야별 특성화된 교육프로그램 제공- 국제적 연구 활동 및 전문 교육을 위한 교수진 및 인프라 제공2. 기타지원 사항 : 스마트시티 교육프로그램에 따른 인턴쉽 프로그램 등 다양한 산학연계 연구 참여기회 제공- 전문가 초청세미나, 취업특강 등의 기회 제공- 해외 연수 및 각종 학술활동 ( 논문 발표, 워크샵 ) 지원- 트랙으로 운영디는 대학원일 경우, 기존 학위에 부가하여 스마트시티 심화전공 학위 수여",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
285,청년 직장체험 프로그램 운영,지역특화된 용산구 소재 대사관과 연계하여 청년들에게 대사관 현장체험 기회를 제공하고 글로벌 인재 육성을 위하여 추진,인턴기회제공,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
286,청춘센터 운영,"상시적인 전문 컨설팅 제공을 통한 청년들의 취업, 창업 지원하고 취업, 창업과 직접 연계되는 프로그램 운영으로 청년들의 진로탐색, 자기계발 촉진","센터 내 회의실, 일자리카페, 일자리센터 이용한 취업, 창업 관련 스터디공간 제공- 청년위원회 및 청년정책참여단 운영을 통한 청년들의 실질적인 정책 체감도 향상",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
287,지역산업맞춤형 인력양성사업,중소기업 근로자의 인력 및 기술력에 대한 직무능력향상을 위해 중소기업과 컨소시엄을 구성하여 재직근로자들에게 다양한 직무능력향상교육을 제공하는 정책,지역 기업 및 산업의 인력수요를 기반으로 맞춤형 교육훈련을 제공- 중·장년 및 경력단절 여성 등 취약계층의 훈련참여를 활성화하여 중소기업의 인력난 해소 및 고용률 제고 - 지역 중소기업의 훈련수요를 충실히 반영하여 훈련참여율을 높여 중소기업의 기술력 향상 및 경쟁력 제고,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
288,글로벌 인재양성지원 사업,혁신성장 선도 사업 분야 해외연구 경험 제공,"- (지원내용) 사업 지원 유형과 대상자의 역량 및 수준 등을 고려하여 연구비, 인건비, 체재비 등 지원- (프로그램)  ① 협력프로젝트형: 연구(12~18개월), 국내대학 주관, 자유공모 방식, 해외대학/연구소/기업 등으로 파견, 연구비/인건비/체재비 등 지원② 인턴십형: 인턴십(6~12개월),국내대학 주관, 자유공모 방식, 해외기업 및 연구소 파견,인건비/체재비 등 지원③ 위탁교육형: 교육+프로젝트(6개월),해외대학 주관, 정책지정 방식, 해외대학 파견, 교육과정기획/운영비/체재비 등 지원- (전달체계) 전담기관(정보통신기획평가원), 주관기관(국내대학) 간 협업",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
289,"WFK-청년봉사단(The Pacific Asia Society, PAS)",해외봉사 참여 기회 제공으로 국제적 지역전문가 및 차세대 국제지도자 양성 및 우리나라 청년들의 해외 진출 역량 강화,"* 해외봉사 프로그램 제공- 파견기간 : 3주 내외- 파견국 : 베트남, 태국, 인도네시아, 몽골, 캄보디아, 카자흐스탄, 키르키즈스탄, 동티모르, 탄자니아, 스리랑카- 파견시기 : 하계 및 동계 방학기간 중- 활동내용 : 교육봉사, 노력봉사, 문화교류 등* 참가비 지원 ( 단, 기초생활 수급자인 경우 학생 부담금 면제)- 학생과 대학이 참가비 각각 50퍼센트씩 지불- 베트남, 태국 : 학생참가비 750,000원- 인도네시아, 몽골, 캄보디아 : 학생참가비 800,000원- 카자흐스탄, 키르키즈스탄, 동티모르, 탄다니아, 스리랑카 : 학생참가비 850,000원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
