description_word,total_cnt,money,interview,edu,job,consult,cnt_money,cnt_interview,cnt_edu,cnt_job,cnt_consult
컨트롤,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
대학전공,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
청년근로자모집,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
운영향상교육,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
우대국가,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
복무활동,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
청년테마,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
정장,35.0,1,1,0,0,0,4.0,35.0,0.0,0.0,0.0
정주요건,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
파이썬,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
청년정책정보,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
국제표준,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
농촌사회,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
홍보비,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
명사특강,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
직무역량개발,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
수습근무,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
팔달구,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
정보센터,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
저소득청년층,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
생활체육,5.0,1,0,1,0,0,5.0,0.0,5.0,0.0,0.0
밸리,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
부족상태,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
디자인기업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
연구실,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
사회진입활동,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
공작소,3.0,0,0,1,0,1,0.0,0.0,2.0,0.0,1.0
벨기에,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
아람,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
주민등록,3.0,1,0,0,1,0,3.0,0.0,0.0,2.0,0.0
비상의약품,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
연평균,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
제언,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
출항,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
근무기회,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
인성검사,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
프린팅,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
청년자립도전사업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
족지,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
기획자,3.0,0,0,1,0,1,0.0,0.0,3.0,0.0,3.0
훈련수요,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
그룹스터디,2.0,0,0,0,1,1,0.0,0.0,0.0,1.0,2.0
기술체험,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
심사기준,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
청취,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
유니폼,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
격차,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
대학기본역량강화,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
인큐베이터,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
미만자,5.0,1,0,0,1,0,5.0,0.0,0.0,1.0,0.0
저성장시대,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
회당,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
투자기업,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
지역사회문제,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
지역가치,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
심화반,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
실습비용,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
복합교육공간,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
지역전략산업,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
축산물,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
광주전남,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
직불카드,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
유니브엑스포,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
모바일이용권,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
학위요건,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
실용금융,5.0,0,0,1,0,1,0.0,0.0,5.0,0.0,5.0
공예기술,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
근로기회,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
귀어귀촌,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
창업적성검사,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
이자,3.0,1,0,0,1,0,3.0,0.0,0.0,2.0,0.0
교부,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
전장,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
농식품,4.0,0,0,1,1,0,0.0,0.0,4.0,4.0,0.0
대학연구소,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
무료대관,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
기업담당자,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
협력적,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
자활근로,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
강남구,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
나래,2.0,1,1,0,0,0,2.0,2.0,0.0,0.0,0.0
배식,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
지방대학,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
정신건강,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
해외취업상담,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
보수총액,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
서류작성,1.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
인력구조,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
진주시일자리지원센터,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
인사이트,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
지원개시일,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
기업기여금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
감소,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
해운대형,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
민간고용시장,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
메토,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
소득보전,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
혁신형,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
지원연계,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,1.0
소재지,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
배려,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
전북도민,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
육성프로그램,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
군민,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
신청자격,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
대학입시,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
청장년일자리지원,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
취업특강자,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
행복,4.0,0,0,1,0,1,0.0,0.0,1.0,0.0,3.0
치마,2.0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0
하드웨어,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
채용관련,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
청년센터,3.0,0,0,0,1,1,0.0,0.0,0.0,3.0,3.0
일자리창출촉진자금,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
지출,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
드론전문가,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
해외취업알선,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
광주청년,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
교통취약,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
청년직무박람회,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
농촌지역개발,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
가비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
청년나래,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
지역공동체,6.0,1,0,0,1,0,6.0,0.0,0.0,1.0,0.0
치료,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
음악인,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
공유주방,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
비교,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
부흥,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
보증한도,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
인턴활동비,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
꿈길,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
디지털화,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
청년기획자,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
근무기관,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
국가연구기관,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
한도액,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
문화기획,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
응원,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
청년농부,3.0,0,0,1,0,0,0.0,0.0,3.0,0.0,0.0
원기,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
대전,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
연계기능,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
덴마크,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
드론방제,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
유기,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
미국취업,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
공개강좌,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,1.0
타문,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
건설사,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
퇴사율,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
정부연계형,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
강좌운영,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
지역대학생,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
스마트제조융합학과,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
옻칠,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
인턴만족,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
동티모르,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
진안군,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
해석,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
금감원,3.0,0,0,1,0,1,0.0,0.0,3.0,0.0,3.0
청년미디어타워,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
복지지원,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
참여사업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
실용교육,2.0,0,0,1,1,0,0.0,0.0,2.0,1.0,0.0
역량개발지원,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
분류국가,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
용처,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
와이셔츠,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
후송,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
국가산업단지,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
개인채널,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
창업시스템,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
모델지향,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
연합,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
적립방식,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
디자인교육,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
서귀포,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
학습데이터,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
훈련비용,3.0,1,0,1,0,0,3.0,0.0,3.0,0.0,0.0
생산적,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
주기,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
상호교류,3.0,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
온라인청년활동가,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
연수지원금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
세종시농업,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
청춘사진관,2.0,0,1,0,0,1,0.0,2.0,0.0,0.0,2.0
희망내일,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
함수,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
어학교육,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
제공다양,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
호텔객실,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
우수중소기업,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
캠페인,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,1.0
민관협력,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
양성지원,2.0,1,0,1,0,0,1.0,0.0,2.0,0.0,0.0
평일,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
공동개최,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
핵심기술,2.0,0,0,1,1,0,0.0,0.0,2.0,2.0,0.0
문화활성화,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
일정기간동안,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
청년안전망,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,1.0
우수강좌,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
인턴생,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
눈높이,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
광역단위,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,2.0
직업현장,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
포항,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
국가우수장학금,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
목수다,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
가치감,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
민간육종연구단지,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
영농연구과제,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
농수축협,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
개소당,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
정읍,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
발견,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
트레이너,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
금융현장,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
무역실무교육,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
금융시장,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
행사규모,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
전부,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
공동주거,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
무료수료증,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
원연,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
역량진단,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
여건,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
통과,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
원전해체,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
현직자멘토링,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
공인,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
재킷,8.0,0,1,0,0,0,0.0,8.0,0.0,0.0,0.0
측면,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
민간취업시장,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
미니채용박람회,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
제조업체,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
테이터,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
전념,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
농수산,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
면당,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
국가유공자,2.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
학과성적,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
청년정착,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
재정부,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
식품전공자,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
전후방,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
소프트웨어중심대학지원,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
배출,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
문화예술인큐베이터,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
공간정보,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
스마트농업,6.0,0,0,1,0,0,0.0,0.0,6.0,0.0,0.0
학교추천,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
산학연,4.0,0,0,1,1,0,0.0,0.0,4.0,4.0,0.0
도시청년,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
청춘강연,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
증명,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
직무설정,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
기자재비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
목욕시설,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
고월,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
생활권,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
주요과제,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
보상금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
창업지원사업,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
로봇프로세스자동화,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
바지,8.0,0,1,0,0,0,0.0,8.0,0.0,0.0,0.0
취업준비활동,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
인건비지원,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
취업교류회,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
인문학,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
우수업체,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
부업기회,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
세탁비,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
코딩,3.0,1,0,1,0,0,1.0,0.0,3.0,0.0,0.0
적립,13.0,1,0,0,1,0,13.0,0.0,0.0,11.0,0.0
공마,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
음악창작,4.0,0,0,1,0,0,0.0,0.0,4.0,0.0,0.0
금융소비자보호,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
농식품기업,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
취업성장,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
수의,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
경영상태,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
자동차산업활력,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
국제공인자격증,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
썬다이노,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
노동현장,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
시각분야,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
실과소,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
청년취업멘토링,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
광학,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
직업전문상담사,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
성주,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
중부,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
분할,8.0,1,0,0,1,0,8.0,0.0,0.0,5.0,0.0
과학기술인재,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
전공과정,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
은둔,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
자기소개,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
블루잡,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
수원청년관련정책,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
자리기반,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
충남도립대학생,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
협업공간,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
예비자,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
포천시,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
인재육성형,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
모마,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
경력직,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
공공의료기관,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
무료촬영,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
역할수행,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
원자력활용분야,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
학점은행과정,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
구직기간,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
청년학교운영,2.0,0,1,0,0,1,0.0,2.0,0.0,0.0,2.0
글로벌청년,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
기간산업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
취업역량강화사업,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
유기농,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
수출활성화,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
청년성장컨설팅,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
자원봉사센터,4.0,0,0,1,1,0,0.0,0.0,4.0,4.0,0.0
제조혁신,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
직업마인드,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
평택,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
개강일정,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
심리적,3.0,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
북카페,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
생태관광지역,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
취업예정자,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
서비스센터,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
숙련인력,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
아이슬란드,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
금융감독,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
부산창조경제혁신센터,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
해외산업체,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
금전,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
위상,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
절감,4.0,0,1,0,1,0,0.0,3.0,0.0,1.0,0.0
아파트,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
대학특성,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
추가채용,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
공제금,4.0,1,0,0,1,0,4.0,0.0,0.0,2.0,0.0
집중관리,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
전입정착금,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
검증,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
초과분,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
지원체계,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
교류협력,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
취업처,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
판로확대,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
진로체험관,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
긴급의료서비스,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
공제가입근로자,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
